Filename;Year;Month;Day;Hour;Minute;Second;Head_length;Abdomen_length;Insect_length_total;kingdom;phylum;class;order;family;score;highest_classification_rank;taxonomic_name_2;score_2;score_diff;path
20240815231114_crop_0.jpg;2024;8;15;23;11;14;1.33;11.56;12.89;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.296974659;family;Pyralidae;0.20151262;0.095462039;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815231114_crop_0.jpg
20240815231605_crop_0.jpg;2024;8;15;23;16;5;0.78;11;11.78;Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;0.543858528;family;Tortricidae;0.157274961;0.386583567;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815231605_crop_0.jpg
20240815232012_crop_1.jpg;2024;8;15;23;20;12;0.33;3.56;3.89;Animalia;Chordata;Actinopterygii;Blenniiformes;Blenniidae;0.21846956;family;Chironomidae;0.176923677;0.041545883;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815232012_crop_1.jpg
20240815232012_crop_2.jpg;2024;8;15;23;20;12;0.11;2;2.11;Animalia;Arthropoda;Insecta;Hymenoptera;Aphelinidae;0.222177655;family;Culicidae;0.114056297;0.108121358;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815232012_crop_2.jpg
20240815232350_crop_0.jpg;2024;8;15;23;23;50;0.67;3.89;4.56;Animalia;Arthropoda;Insecta;Hemiptera;Miridae;0.279527247;family;Culicidae;0.212002546;0.067524701;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815232350_crop_0.jpg
20240815232720_crop_2.jpg;2024;8;15;23;27;20;0.33;2.78;3.11;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;0.41315195;family;Cicadellidae;0.190367103;0.222784847;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815232720_crop_2.jpg
20240815233453_crop_0.jpg;2024;8;15;23;34;53;1;;;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae;0.369623125;family;Nolidae;0.295794874;0.07382825;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815233453_crop_0.jpg
20240815233453_crop_1.jpg;2024;8;15;23;34;53;1;9.11;10.11;Animalia;Arthropoda;Insecta;Lepidoptera;Geometridae;0.222785518;family;Crambidae;0.151516348;0.071269169;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815233453_crop_1.jpg
20240815233453_crop_2.jpg;2024;8;15;23;34;53;1.22;9.56;10.78;Animalia;Arthropoda;Insecta;Lepidoptera;Acrolophidae;0.245688796;family;Pyralidae;0.195246696;0.0504421;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815233453_crop_2.jpg
20240815233453_crop_3.jpg;2024;8;15;23;34;53;1.22;9;10.22;Animalia;Arthropoda;Insecta;Lepidoptera;Tortricidae;0.300155938;family;Copromorphidae;0.124734893;0.175421044;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815233453_crop_3.jpg
20240815233511_crop_0.jpg;2024;8;15;23;35;11;0.89;7.11;8;Animalia;Arthropoda;Insecta;Trichoptera;Hydropsychidae;0.263420075;family;Limoniidae;0.163849995;0.099570081;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815233511_crop_0.jpg
20240815233525_crop_1.jpg;2024;8;15;23;35;25;0.33;2.33;2.67;Animalia;Arthropoda;Insecta;Diptera;Chironomidae;0.125761047;family;Cecidomyiidae;0.06898953;0.056771517;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815233525_crop_1.jpg
20240815234429_crop_0.jpg;2024;8;15;23;44;29;0.89;10.44;11.33;Animalia;Arthropoda;Insecta;Lepidoptera;Erebidae;0.92908895;family;Pyralidae;0.03208188;0.89700707;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815234429_crop_0.jpg
20240815234429_crop_1.jpg;2024;8;15;23;44;29;0.78;5.33;6.11;Animalia;Arthropoda;Insecta;Diptera;Culicidae;0.187146634;family;Miridae;0.122991562;0.064155072;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815234429_crop_1.jpg
20240815234743_crop_0.jpg;2024;8;15;23;47;43;0.33;4.11;4.44;Animalia;Arthropoda;Insecta;Diptera;Culicidae;0.788077295;family;Chironomidae;0.137782931;0.650294363;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815234743_crop_0.jpg
20240815235429_crop_0.jpg;2024;8;15;23;54;29;1.11;9.11;10.22;Animalia;Arthropoda;Insecta;Lepidoptera;Pyralidae;0.486053824;family;Gelechiidae;0.169981182;0.316072643;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815235429_crop_0.jpg
20240815235635_crop_0.jpg;2024;8;15;23;56;35;0.89;10.78;11.67;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.747249067;family;Erebidae;0.103609949;0.643639117;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815235635_crop_0.jpg
20240815235718_crop_0.jpg;2024;8;15;23;57;18;1.44;12;13.44;Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae;0.719938457;family;Gelechiidae;0.12039347;0.599544987;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815235718_crop_0.jpg
20240815235718_crop_1.jpg;2024;8;15;23;57;18;1.11;8.89;10;Animalia;Arthropoda;Insecta;Lepidoptera;Gelechiidae;0.344833225;family;Oecophoridae;0.202774391;0.142058834;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815235718_crop_1.jpg
20240815235840_crop_0.jpg;2024;8;15;23;58;40;0.67;4.22;4.89;Animalia;Arthropoda;Insecta;Coleoptera;Staphylinidae;0.413230538;family;Idyanthidae;0.100385293;0.312845245;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815235840_crop_0.jpg
20240815235946_crop_0.jpg;2024;8;15;23;59;46;0.89;7.44;8.33;Animalia;Arthropoda;Insecta;Diptera;Limoniidae;0.22240071;family;Culicidae;0.173753634;0.048647076;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240815/cropped/20240815235946_crop_0.jpg
20240816061817_crop_0.jpg;2024;8;16;6;18;17;0.56;4.67;5.22;Animalia;Arthropoda;Insecta;Diptera;Dolichopodidae;0.282980591;family;Ephydridae;0.161389977;0.121590614;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240816/cropped/20240816061817_crop_0.jpg
20240816074709_crop_0.jpg;2024;8;16;7;47;9;0.67;4;4.67;Animalia;Arthropoda;Insecta;Diptera;Asilidae;0.254315436;family;Periscelididae;0.169832319;0.084483117;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240816/cropped/20240816074709_crop_0.jpg
20240816080444_crop_0.jpg;2024;8;16;8;4;44;0.78;4.56;5.33;Animalia;Arthropoda;Insecta;Diptera;Lonchopteridae;0.80821085;family;Muscidae;0.073273309;0.734937541;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240816/cropped/20240816080444_crop_0.jpg
20240816082124_crop_0.jpg;2024;8;16;8;21;24;1.22;4.11;5.33;Animalia;Arthropoda;Insecta;Diptera;Muscidae;0.455338299;family;Lonchopteridae;0.18161869;0.273719609;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240816/cropped/20240816082124_crop_0.jpg
20240816082124_crop_1.jpg;2024;8;16;8;21;24;1.11;4.56;5.67;Animalia;Arthropoda;Insecta;Diptera;Muscidae;0.399373651;family;Coelopidae;0.202711508;0.196662143;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240816/cropped/20240816082124_crop_1.jpg
20240816082124_crop_2.jpg;2024;8;16;8;21;24;0.33;3.33;3.67;Animalia;Arthropoda;Insecta;Diptera;Ceratopogonidae;0.207153603;family;Culicidae;0.130629092;0.076524511;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240816/cropped/20240816082124_crop_2.jpg
20240816082124_crop_3.jpg;2024;8;16;8;21;24;0.33;2.11;2.44;Animalia;Arthropoda;Insecta;Coleoptera;Curculionidae;0.232464552;family;Asilidae;0.188012972;0.044451579;/Users/rentaluser/Desktop/DIOPSIS-385/photos/20240816/cropped/20240816082124_crop_3.jpg
