"PSUM","RH","RSWR","TA","TSG","VW","timestamp"
0.04,0.769473333333333,52.1733333333333,14.2556666666667,15.7225333333334,1.12866666666667,"2024-09-04 06:00:00"
0.04,0.758353333333333,54.6,14.4623333333334,15.7722,1.154,"2024-09-04 09:00:00"
0.04,0.764,50.8266666666667,14.3188666666667,15.7578666666667,1.23666666666667,"2024-09-04 12:00:00"
0.04,0.77542,44.9666666666667,14.0912,15.6325333333334,1.29666666666667,"2024-09-04 15:00:00"
0.024,0.786186666666667,42.3533333333333,13.9276666666667,15.5016,1.24933333333333,"2024-09-04 18:00:00"
0.024,0.7908,42.2066666666667,13.8688666666667,15.4148666666667,1.19933333333333,"2024-09-04 21:00:00"
0.024,0.792166666666667,42.2066666666667,13.8720666666667,15.3562666666667,1.186,"2024-09-05 00:00:00"
0.024,0.785586666666667,42.2066666666667,13.997,15.3215333333334,1.192,"2024-09-05 03:00:00"
0.024,0.77212,43.7466666666667,14.2606666666667,15.3305333333334,1.204,"2024-09-05 06:00:00"
0.024,0.758766666666667,44.2533333333333,14.5162,15.3944,1.222,"2024-09-05 09:00:00"
0.024,0.754846666666667,41.9733333333333,14.5118666666667,15.4064,1.23466666666667,"2024-09-05 12:00:00"
0.024,0.759026666666667,38.96,14.366,15.35,1.20933333333333,"2024-09-05 15:00:00"
0.024,0.763626666666667,36.1933333333333,14.2347333333334,15.2672,1.156,"2024-09-05 18:00:00"
0.024,0.767013333333333,35.9733333333333,14.1066666666667,15.1787333333334,1.146,"2024-09-05 21:00:00"
0.024,0.767333333333333,35.9733333333333,14.0778666666667,15.1262,1.138,"2024-09-06 00:00:00"
0.024,0.767486666666667,35.9733333333333,14.0921333333334,15.0984,1.12666666666667,"2024-09-06 03:00:00"
0.016,0.766273333333333,37.7133333333333,14.1304666666667,15.0814666666667,1.11466666666667,"2024-09-06 06:00:00"
0.016,0.75592,42.84,14.3558666666667,15.1759333333334,1.122,"2024-09-06 09:00:00"
0.016,0.751986666666667,47.2933333333333,14.4330666666667,15.3192666666667,1.20866666666667,"2024-09-06 12:00:00"
0.016,0.751966666666667,47.88,14.4519333333334,15.3948,1.24466666666667,"2024-09-06 15:00:00"
0.016,0.7611,44.12,14.2781333333334,15.347,1.22733333333333,"2024-09-06 18:00:00"
0.016,0.766313333333333,43.92,14.0818666666667,15.2644,1.198,"2024-09-06 21:00:00"
0.016,0.768706666666667,43.92,13.9150666666667,15.1696,1.19,"2024-09-07 00:00:00"
0.016,0.770406666666667,43.92,13.7734,15.0664666666667,1.18533333333333,"2024-09-07 03:00:00"
0.016,0.768413333333333,46.0933333333333,13.7384666666667,14.9809333333334,1.17333333333333,"2024-09-07 06:00:00"
0.016,0.753953333333333,51.6133333333333,14.0132,15.0336666666667,1.214,"2024-09-07 09:00:00"
